"Dataset_ID","slice","Longitude","Latitude","MAAT_WAPLS","biome"
332,"5000",-88.016667,46.666667,5.4,3
332,"6000",-88.016667,46.666667,5.2,3
332,"7000",-88.016667,46.666667,5.7,3
332,"8000",-88.016667,46.666667,5.53333333333333,3
332,"9000",-88.016667,46.666667,4.45,3
332,"10000",-88.016667,46.666667,3.43333333333333,3
333,"0",-89.379645,45.985555,4.41666666666667,3
333,"1000",-89.379645,45.985555,3.99,3
335,"1000",151.833333,59.55,-11.2,1
335,"2000",151.833333,59.55,-11.6,1
335,"3000",151.833333,59.55,-11.4,1
335,"4000",151.833333,59.55,-10.1,2
335,"5000",151.833333,59.55,-10.8,2
335,"6000",151.833333,59.55,-9.98,2
335,"7000",151.833333,59.55,-11.25,1
335,"9000",151.833333,59.55,-11.8,1
336,"0",-130.65,61.683333,-3.2,3
336,"1000",-130.65,61.683333,-3.9125,3
336,"2000",-130.65,61.683333,-3.1375,3
336,"3000",-130.65,61.683333,-3.35,3
336,"4000",-130.65,61.683333,-3.16666666666667,3
336,"5000",-130.65,61.683333,-3.7,3
336,"6000",-130.65,61.683333,-4.36,2
336,"7000",-130.65,61.683333,-5.15,2
336,"8000",-130.65,61.683333,-5.025,2
336,"9000",-130.65,61.683333,-5.88333333333333,2
336,"10000",-130.65,61.683333,-4.15,2
337,"3000",-71.235833,47.639722,0.2,3
337,"4000",-71.235833,47.639722,1.6,3
337,"5000",-71.235833,47.639722,0.6,3
337,"6000",-71.235833,47.639722,1.43333333333333,3
337,"7000",-71.235833,47.639722,1.14,3
339,"1000",-64.94,48.197778,1.36666666666667,3
339,"2000",-64.94,48.197778,2.4,3
339,"3000",-64.94,48.197778,2.45,3
339,"4000",-64.94,48.197778,2.2,3
339,"5000",-64.94,48.197778,2.8,3
339,"6000",-64.94,48.197778,3.43333333333333,3
339,"7000",-64.94,48.197778,2.8,3
339,"8000",-64.94,48.197778,1.86666666666667,3
339,"9000",-64.94,48.197778,0.7,3
339,"10000",-64.94,48.197778,-0.266666666666667,3
340,"1000",-68.77344,44.93672,3.3,3
340,"2000",-68.77344,44.93672,3.8,3
340,"3000",-68.77344,44.93672,4.5,3
340,"4000",-68.77344,44.93672,4.8,3
340,"5000",-68.77344,44.93672,4.5,3
340,"6000",-68.77344,44.93672,4.7,3
340,"8000",-68.77344,44.93672,5.06666666666667,3
340,"9000",-68.77344,44.93672,4.6,3
340,"10000",-68.77344,44.93672,4.6,3
341,"0",-63.25,55.666667,-4,2
341,"1000",-63.25,55.666667,-4.93333333333333,2
341,"2000",-63.25,55.666667,-4.575,2
341,"3000",-63.25,55.666667,-3.85,3
341,"4000",-63.25,55.666667,-4.525,2
341,"5000",-63.25,55.666667,-4.4125,2
341,"6000",-63.25,55.666667,-3.94444444444444,3
341,"7000",-63.25,55.666667,-4.35,2
341,"8000",-63.25,55.666667,-11.15,1
342,"1000",7.694444,44.15,7.19,3
342,"2000",7.694444,44.15,7.01428571428571,3
342,"3000",7.694444,44.15,5.45,3
342,"4000",7.694444,44.15,6.25,3
342,"5000",7.694444,44.15,6.25,3
342,"6000",7.694444,44.15,6.23333333333333,3
342,"7000",7.694444,44.15,5.1,3
342,"8000",7.694444,44.15,5.3,3
342,"9000",7.694444,44.15,5.3,3
343,"0",-120.880556,45.918056,5.4,3
343,"1000",-120.880556,45.918056,4.16666666666667,3
343,"2000",-120.880556,45.918056,4.7,3
343,"3000",-120.880556,45.918056,4.55,3
343,"4000",-120.880556,45.918056,5.35,3
343,"5000",-120.880556,45.918056,4.96666666666667,3
343,"6000",-120.880556,45.918056,4.36666666666667,3
343,"7000",-120.880556,45.918056,4.8,3
343,"8000",-120.880556,45.918056,4.1,3
343,"9000",-120.880556,45.918056,4.25,3
343,"10000",-120.880556,45.918056,4.65,3
346,"1000",-72.998611,46.613889,3.05,3
346,"2000",-72.998611,46.613889,3.65,3
346,"3000",-72.998611,46.613889,3.85,3
346,"4000",-72.998611,46.613889,4.33333333333333,3
346,"5000",-72.998611,46.613889,4.25,3
346,"6000",-72.998611,46.613889,4.2,3
346,"7000",-72.998611,46.613889,4.88,3
346,"8000",-72.998611,46.613889,4.65,3
346,"9000",-72.998611,46.613889,3.38,3
346,"10000",-72.998611,46.613889,2.775,3
352,"0",-93.197222,45.411111,6.3,3
352,"1000",-93.197222,45.411111,6.05,3
352,"2000",-93.197222,45.411111,5.9,3
352,"3000",-93.197222,45.411111,6.2,3
352,"4000",-93.197222,45.411111,6.5,3
352,"5000",-93.197222,45.411111,5.55,3
352,"6000",-93.197222,45.411111,5.5,3
352,"7000",-93.197222,45.411111,6.06666666666667,3
352,"8000",-93.197222,45.411111,5.73333333333333,3
352,"9000",-93.197222,45.411111,5.2,3
352,"10000",-93.197222,45.411111,5.16666666666667,3
354,"0",129.377875,61.976835,-7.1,2
354,"1000",129.377875,61.976835,-7.82,2
354,"2000",129.377875,61.976835,-7.94,2
354,"3000",129.377875,61.976835,-7.15,2
354,"4000",129.377875,61.976835,-7.74285714285714,2
354,"5000",129.377875,61.976835,-7.34,2
354,"6000",129.377875,61.976835,-6.95555555555556,2
354,"7000",129.377875,61.976835,-6.4875,2
354,"8000",129.377875,61.976835,-7.33333333333333,2
354,"9000",129.377875,61.976835,-7.04444444444444,2
354,"10000",129.377875,61.976835,-7.5,2
357,"1000",-99,19.5,15.3,3
357,"2000",-99,19.5,14.8,3
357,"3000",-99,19.5,15.5,3
357,"4000",-99,19.5,13.6,3
357,"5000",-99,19.5,15.5,3
357,"6000",-99,19.5,15.4,3
357,"7000",-99,19.5,14.0625,3
357,"8000",-99,19.5,12.9,3
357,"9000",-99,19.5,12.6,3
357,"10000",-99,19.5,12.35,3
363,"1000",26.433333,53.416667,3.7,3
363,"2000",26.433333,53.416667,4.4,3
363,"3000",26.433333,53.416667,4.6,3
363,"4000",26.433333,53.416667,6,3
363,"5000",26.433333,53.416667,6.36666666666667,3
363,"6000",26.433333,53.416667,5.6,3
363,"7000",26.433333,53.416667,5.16,3
363,"8000",26.433333,53.416667,6.16,3
363,"9000",26.433333,53.416667,5.08,3
363,"10000",26.433333,53.416667,4.38571428571429,3
364,"1000",134.433333,43.183333,2.75,3
364,"2000",134.433333,43.183333,2.85,3
364,"3000",134.433333,43.183333,3.475,3
364,"4000",134.433333,43.183333,4.125,3
364,"5000",134.433333,43.183333,4,3
364,"6000",134.433333,43.183333,4.75,3
364,"7000",134.433333,43.183333,4.45,3
364,"8000",134.433333,43.183333,3.925,3
364,"9000",134.433333,43.183333,5.13333333333333,3
364,"10000",134.433333,43.183333,5.76666666666667,3
365,"1000",66.5,60,-0.133333333333333,3
365,"2000",66.5,60,-0.15,3
365,"3000",66.5,60,0.666666666666667,3
365,"4000",66.5,60,0.5,3
365,"5000",66.5,60,-0.5,3
365,"6000",66.5,60,-0.933333333333333,3
365,"7000",66.5,60,-1.375,3
365,"8000",66.5,60,-1.7,3
365,"9000",66.5,60,-1.8,3
365,"10000",66.5,60,-1.775,3
369,"1000",-83.241111,43.123889,6.9,3
369,"2000",-83.241111,43.123889,6.9875,3
369,"3000",-83.241111,43.123889,7.7,3
369,"4000",-83.241111,43.123889,7.9,3
369,"5000",-83.241111,43.123889,7.9,3
369,"6000",-83.241111,43.123889,7.91666666666667,3
369,"7000",-83.241111,43.123889,7.66,3
369,"8000",-83.241111,43.123889,7.38333333333333,3
369,"9000",-83.241111,43.123889,6.9,3
369,"10000",-83.241111,43.123889,6.23333333333333,3
374,"1000",3.816667,49.616667,8.2,3
374,"2000",3.816667,49.616667,7.9,3
374,"3000",3.816667,49.616667,8.06666666666667,3
374,"4000",3.816667,49.616667,8.14,3
374,"5000",3.816667,49.616667,9.475,3
374,"6000",3.816667,49.616667,9.53333333333333,3
374,"7000",3.816667,49.616667,9.4,3
374,"8000",3.816667,49.616667,10.5,3
375,"1000",-88.324435,40.675865,11.2,3
375,"2000",-88.324435,40.675865,9.1,3
375,"3000",-88.324435,40.675865,12,3
375,"4000",-88.324435,40.675865,10.225,3
375,"5000",-88.324435,40.675865,10.5,3
375,"6000",-88.324435,40.675865,9.875,3
375,"7000",-88.324435,40.675865,10.2666666666667,3
375,"8000",-88.324435,40.675865,11.1857142857143,3
375,"9000",-88.324435,40.675865,10.2333333333333,3
375,"10000",-88.324435,40.675865,10.4571428571429,3
381,"0",-122.166667,59.516667,-1.8,3
381,"1000",-122.166667,59.516667,-5,2
381,"2000",-122.166667,59.516667,-3.8,3
381,"3000",-122.166667,59.516667,-3.8,3
381,"4000",-122.166667,59.516667,-2,3
381,"5000",-122.166667,59.516667,-3.3,3
381,"6000",-122.166667,59.516667,-4.15,2
381,"7000",-122.166667,59.516667,-4.05,2
381,"8000",-122.166667,59.516667,-4.23333333333333,2
381,"9000",-122.166667,59.516667,-6.1,2
381,"10000",-122.166667,59.516667,-5.75,2
489,"0",-93.42973,43.12507,9.1,3
489,"1000",-93.42973,43.12507,8.04,3
489,"2000",-93.42973,43.12507,7.58,3
489,"3000",-93.42973,43.12507,7.66,3
489,"4000",-93.42973,43.12507,7.18,3
489,"5000",-93.42973,43.12507,7.975,3
489,"6000",-93.42973,43.12507,7.26666666666667,3
489,"7000",-93.42973,43.12507,7.73333333333333,3
489,"8000",-93.42973,43.12507,7.92,3
489,"9000",-93.42973,43.12507,7.25,3
489,"10000",-93.42973,43.12507,8.03333333333333,3
490,"1000",-86.544595,41.638535,11.05,3
490,"2000",-86.544595,41.638535,9.725,3
490,"3000",-86.544595,41.638535,10.375,3
490,"4000",-86.544595,41.638535,9.775,3
490,"5000",-86.544595,41.638535,10.125,3
490,"6000",-86.544595,41.638535,9.7,3
490,"7000",-86.544595,41.638535,8.82,3
490,"8000",-86.544595,41.638535,9.1,3
490,"9000",-86.544595,41.638535,8.175,3
490,"10000",-86.544595,41.638535,8.05,3
492,"0",-78.95336,33.798895,13.5,3
492,"1000",-78.95336,33.798895,12.9363636363636,3
492,"2000",-78.95336,33.798895,12.62,3
492,"3000",-78.95336,33.798895,12.2,3
492,"4000",-78.95336,33.798895,13.2,3
492,"5000",-78.95336,33.798895,13.3,3
492,"6000",-78.95336,33.798895,13,3
492,"7000",-78.95336,33.798895,13.675,3
492,"8000",-78.95336,33.798895,13.5833333333333,3
492,"9000",-78.95336,33.798895,13.79,3
492,"10000",-78.95336,33.798895,13.3,3
493,"0",-107.933333,50.873611,2.95,3
493,"1000",-107.933333,50.873611,2.94285714285714,3
493,"2000",-107.933333,50.873611,2.05,3
493,"3000",-107.933333,50.873611,2.2,3
493,"4000",-107.933333,50.873611,2.5,3
493,"5000",-107.933333,50.873611,2.2,3
493,"6000",-107.933333,50.873611,2.65,3
493,"7000",-107.933333,50.873611,2.66,3
493,"8000",-107.933333,50.873611,3.26666666666667,3
496,"0",-66.766667,53.9,-1.8,3
496,"1000",-66.766667,53.9,-3.15,3
496,"2000",-66.766667,53.9,-2.75,3
496,"3000",-66.766667,53.9,-2.4,3
496,"4000",-66.766667,53.9,-2.4,3
496,"5000",-66.766667,53.9,-2.475,3
496,"6000",-66.766667,53.9,-1.74,3
496,"7000",-66.766667,53.9,-2.4,3
496,"8000",-66.766667,53.9,-2.4,3
497,"0",-93.27,42.02,7.1,3
497,"1000",-93.27,42.02,8.3,3
497,"2000",-93.27,42.02,8.33333333333333,3
497,"3000",-93.27,42.02,8.125,3
497,"4000",-93.27,42.02,8.625,3
497,"5000",-93.27,42.02,7.95,3
497,"6000",-93.27,42.02,9,3
497,"7000",-93.27,42.02,8.75,3
497,"8000",-93.27,42.02,7.36,3
497,"9000",-93.27,42.02,6.16666666666667,3
497,"10000",-93.27,42.02,7,3
501,"0",-56.196389,50.034167,-2.4,3
501,"1000",-56.196389,50.034167,-1.51428571428571,3
501,"2000",-56.196389,50.034167,-1.46,3
501,"3000",-56.196389,50.034167,-1.13,3
501,"4000",-56.196389,50.034167,-1.11666666666667,3
501,"5000",-56.196389,50.034167,-0.814285714285714,3
501,"6000",-56.196389,50.034167,-1.2,3
501,"7000",-56.196389,50.034167,-1.14,3
501,"8000",-56.196389,50.034167,-1.03333333333333,3
501,"9000",-56.196389,50.034167,-0.633333333333333,3
501,"10000",-56.196389,50.034167,-0.566666666666667,3
506,"0",-107.08309,38.87213,3.1,3
506,"1000",-107.08309,38.87213,3.525,3
506,"2000",-107.08309,38.87213,3.9,3
506,"3000",-107.08309,38.87213,3.15,3
506,"4000",-107.08309,38.87213,3.1,3
506,"5000",-107.08309,38.87213,3.7,3
506,"6000",-107.08309,38.87213,3,3
506,"7000",-107.08309,38.87213,3.4,3
506,"8000",-107.08309,38.87213,3.24285714285714,3
506,"9000",-107.08309,38.87213,3.575,3
506,"10000",-107.08309,38.87213,2.76666666666667,3
507,"0",-115.316667,67.833333,-8.1,2
507,"1000",-115.316667,67.833333,-9.01666666666667,2
507,"2000",-115.316667,67.833333,-7.92,2
507,"3000",-115.316667,67.833333,-8.58888888888889,2
507,"4000",-115.316667,67.833333,-8.62666666666667,2
507,"5000",-115.316667,67.833333,-9.65,2
510,"1000",-73.341944,45.960833,3.4,3
510,"2000",-73.341944,45.960833,2.2,3
510,"3000",-73.341944,45.960833,2.9,3
510,"4000",-73.341944,45.960833,3,3
510,"5000",-73.341944,45.960833,3.16666666666667,3
510,"6000",-73.341944,45.960833,3.58,3
510,"7000",-73.341944,45.960833,3.96,3
510,"8000",-73.341944,45.960833,3.76666666666667,3
510,"9000",-73.341944,45.960833,3.26666666666667,3
510,"10000",-73.341944,45.960833,3.8,3
513,"0",-99.90806,44.835435,6.4,3
513,"1000",-99.90806,44.835435,7.07777777777778,3
513,"2000",-99.90806,44.835435,7.15,3
513,"3000",-99.90806,44.835435,8.05,3
513,"4000",-99.90806,44.835435,9.3,3
513,"5000",-99.90806,44.835435,7.8,3
513,"6000",-99.90806,44.835435,7.9,3
513,"7000",-99.90806,44.835435,8.6,3
513,"9000",-99.90806,44.835435,9.55,3
513,"10000",-99.90806,44.835435,6.33333333333333,3
514,"0",-106.41084,38.82873,2.9,3
514,"1000",-106.41084,38.82873,3.425,3
514,"2000",-106.41084,38.82873,4.025,3
514,"3000",-106.41084,38.82873,4.05,3
514,"4000",-106.41084,38.82873,3.75,3
514,"5000",-106.41084,38.82873,3.93333333333333,3
514,"6000",-106.41084,38.82873,3.7,3
514,"7000",-106.41084,38.82873,3.075,3
514,"8000",-106.41084,38.82873,3.36666666666667,3
514,"9000",-106.41084,38.82873,3.625,3
514,"10000",-106.41084,38.82873,2.95,3
516,"0",-78.1,44.1,6.6,3
516,"1000",-78.1,44.1,6.48571428571429,3
516,"2000",-78.1,44.1,6.53846153846154,3
516,"3000",-78.1,44.1,6.57,3
516,"4000",-78.1,44.1,6.65714285714286,3
516,"5000",-78.1,44.1,6.25,3
516,"6000",-78.1,44.1,6.53333333333333,3
516,"7000",-78.1,44.1,7.4,3
516,"8000",-78.1,44.1,7.23333333333333,3
516,"9000",-78.1,44.1,6.56666666666667,3
516,"10000",-78.1,44.1,6.56666666666667,3
517,"0",-112.148895,36.52986,3.9,3
517,"2000",-112.148895,36.52986,4.1,3
517,"3000",-112.148895,36.52986,3.1,3
517,"4000",-112.148895,36.52986,4.8,3
517,"5000",-112.148895,36.52986,4.7,3
517,"6000",-112.148895,36.52986,2.85,3
517,"7000",-112.148895,36.52986,2.8,3
517,"8000",-112.148895,36.52986,2.9,3
517,"9000",-112.148895,36.52986,3.8,3
517,"10000",-112.148895,36.52986,2.7,3
518,"1000",-80.283333,38.2,6.525,3
518,"2000",-80.283333,38.2,6.4,3
518,"3000",-80.283333,38.2,6.3,3
518,"4000",-80.283333,38.2,5.5,3
518,"5000",-80.283333,38.2,7.46666666666667,3
518,"6000",-80.283333,38.2,6.7,3
518,"7000",-80.283333,38.2,7,3
518,"8000",-80.283333,38.2,5.65,3
518,"9000",-80.283333,38.2,7.1,3
518,"10000",-80.283333,38.2,4.75,3
519,"0",-81.266667,49.183333,0.7,3
519,"1000",-81.266667,49.183333,1.1,3
519,"2000",-81.266667,49.183333,0.883333333333333,3
519,"3000",-81.266667,49.183333,0.928571428571429,3
519,"4000",-81.266667,49.183333,1.46,3
519,"5000",-81.266667,49.183333,1.41666666666667,3
519,"6000",-81.266667,49.183333,2.46666666666667,3
519,"7000",-81.266667,49.183333,3.28,3
519,"8000",-81.266667,49.183333,3.06666666666667,3
519,"9000",-81.266667,49.183333,1.66666666666667,3
519,"10000",-81.266667,49.183333,2.175,3
523,"0",-77.55,39.966667,11.1,3
523,"1000",-77.55,39.966667,10.5,3
523,"2000",-77.55,39.966667,10,3
523,"3000",-77.55,39.966667,10.3,3
523,"4000",-77.55,39.966667,9.6,3
523,"5000",-77.55,39.966667,10.5,3
523,"6000",-77.55,39.966667,10.6,3
523,"7000",-77.55,39.966667,11.2,3
523,"8000",-77.55,39.966667,13.4,3
523,"9000",-77.55,39.966667,10.6,3
523,"10000",-77.55,39.966667,11.15,3
524,"1000",-90.083333,52.116667,0.1,3
524,"7000",-90.083333,52.116667,0.5,3
524,"8000",-90.083333,52.116667,1.2,3
525,"0",-116.416667,51.65,1.7,3
525,"1000",-116.416667,51.65,2.1,3
525,"2000",-116.416667,51.65,2.125,3
525,"3000",-116.416667,51.65,1.7,3
525,"4000",-116.416667,51.65,1.93333333333333,3
525,"5000",-116.416667,51.65,1.4,3
525,"6000",-116.416667,51.65,1.43333333333333,3
525,"7000",-116.416667,51.65,1.35,3
525,"8000",-116.416667,51.65,1.93333333333333,3
525,"9000",-116.416667,51.65,2.05,3
525,"10000",-116.416667,51.65,2.55,3
527,"1000",-146.483333,68.333333,-6.675,2
527,"2000",-146.483333,68.333333,-7.6,2
527,"3000",-146.483333,68.333333,-6.975,2
527,"4000",-146.483333,68.333333,-6.6,2
527,"5000",-146.483333,68.333333,-6.56666666666667,2
527,"6000",-146.483333,68.333333,-7.1,2
527,"7000",-146.483333,68.333333,-7.375,2
527,"8000",-146.483333,68.333333,-8.43333333333333,2
527,"9000",-146.483333,68.333333,-8.56666666666667,2
527,"10000",-146.483333,68.333333,-8.36666666666667,2
530,"1000",19.190833,46.477222,9.6,3
530,"4000",19.190833,46.477222,-2.3,3
530,"5000",19.190833,46.477222,-2.2,3
530,"6000",19.190833,46.477222,6.95,3
530,"7000",19.190833,46.477222,1.7,3
530,"8000",19.190833,46.477222,1.05,3
530,"9000",19.190833,46.477222,-4,2
530,"10000",19.190833,46.477222,5.2,3
531,"1000",26.016667,50.266667,6.25,3
531,"2000",26.016667,50.266667,5.46666666666667,3
531,"3000",26.016667,50.266667,6.375,3
531,"4000",26.016667,50.266667,6.03333333333333,3
531,"5000",26.016667,50.266667,6.06666666666667,3
531,"6000",26.016667,50.266667,5.9,3
531,"7000",26.016667,50.266667,6.55,3
531,"8000",26.016667,50.266667,6.26666666666667,3
531,"9000",26.016667,50.266667,5.3,3
531,"10000",26.016667,50.266667,5.1,3
532,"0",-84.958333,44.7,7.1,3
532,"1000",-84.958333,44.7,6.11666666666667,3
532,"2000",-84.958333,44.7,6.05,3
532,"3000",-84.958333,44.7,6.32857142857143,3
532,"4000",-84.958333,44.7,6.525,3
532,"5000",-84.958333,44.7,7.25,3
532,"6000",-84.958333,44.7,6.65,3
532,"7000",-84.958333,44.7,7.55,3
532,"8000",-84.958333,44.7,7.76666666666667,3
532,"9000",-84.958333,44.7,7.26666666666667,3
532,"10000",-84.958333,44.7,3.55,3
534,"0",-111.183333,44.125,3,3
534,"2000",-111.183333,44.125,3.6,3
534,"5000",-111.183333,44.125,3,3
534,"7000",-111.183333,44.125,3.4,3
534,"9000",-111.183333,44.125,3.5,3
538,"4000",-89.346667,48.4075,2,3
538,"5000",-89.346667,48.4075,3.33333333333333,3
538,"6000",-89.346667,48.4075,2.93333333333333,3
538,"7000",-89.346667,48.4075,3.4,3
538,"8000",-89.346667,48.4075,2.46666666666667,3
538,"9000",-89.346667,48.4075,2.13333333333333,3
538,"10000",-89.346667,48.4075,2.66666666666667,3
539,"0",-91.08998,36.79913,13.7,3
539,"1000",-91.08998,36.79913,14.9,3
539,"2000",-91.08998,36.79913,15.2666666666667,3
539,"3000",-91.08998,36.79913,12.35,3
539,"4000",-91.08998,36.79913,12.8,3
539,"5000",-91.08998,36.79913,13.5,3
539,"6000",-91.08998,36.79913,11.2,3
539,"7000",-91.08998,36.79913,12.35,3
539,"8000",-91.08998,36.79913,13.05,3
539,"9000",-91.08998,36.79913,11.9,3
539,"10000",-91.08998,36.79913,10.75,3
543,"0",-110.6,44.65,3.1,3
543,"1000",-110.6,44.65,2.9,3
543,"2000",-110.6,44.65,3.95,3
543,"3000",-110.6,44.65,3.8,3
543,"4000",-110.6,44.65,3.7,3
543,"5000",-110.6,44.65,3.9,3
543,"6000",-110.6,44.65,3.25,3
543,"7000",-110.6,44.65,3.15,3
543,"8000",-110.6,44.65,3.425,3
543,"9000",-110.6,44.65,3.3,3
543,"10000",-110.6,44.65,3.23333333333333,3
549,"1000",-69.4,54.883333,-2.75,3
549,"2000",-69.4,54.883333,-2.5,3
549,"3000",-69.4,54.883333,-2.6,3
549,"4000",-69.4,54.883333,-3,3
549,"5000",-69.4,54.883333,-3.85,3
549,"6000",-69.4,54.883333,-3.2,3
549,"7000",-69.4,54.883333,-3.28,3
549,"8000",-69.4,54.883333,-3.05,3
549,"9000",-69.4,54.883333,-2.86666666666667,3
550,"1000",-122.25,46.591667,6.26,3
550,"2000",-122.25,46.591667,7.7,3
550,"3000",-122.25,46.591667,8.125,3
550,"4000",-122.25,46.591667,9,3
550,"5000",-122.25,46.591667,8.4,3
550,"6000",-122.25,46.591667,7.65,3
550,"7000",-122.25,46.591667,6.2,3
550,"9000",-122.25,46.591667,7,3
672,"1000",-80.366667,43.233333,7.04,3
672,"2000",-80.366667,43.233333,7.33333333333333,3
672,"3000",-80.366667,43.233333,7.675,3
672,"4000",-80.366667,43.233333,8.25,3
672,"5000",-80.366667,43.233333,7.55,3
672,"6000",-80.366667,43.233333,8.1,3
672,"7000",-80.366667,43.233333,7.8,3
672,"8000",-80.366667,43.233333,7.85555555555556,3
672,"9000",-80.366667,43.233333,7.73333333333333,3
672,"10000",-80.366667,43.233333,7.625,3
673,"0",-71.833333,44.033333,4.5,3
673,"1000",-71.833333,44.033333,4.22,3
673,"2000",-71.833333,44.033333,4.36666666666667,3
673,"3000",-71.833333,44.033333,5.1,3
673,"4000",-71.833333,44.033333,5.25,3
673,"5000",-71.833333,44.033333,5,3
673,"6000",-71.833333,44.033333,4.9,3
673,"7000",-71.833333,44.033333,6.1,3
673,"8000",-71.833333,44.033333,5.5,3
673,"9000",-71.833333,44.033333,5.65,3
673,"10000",-71.833333,44.033333,5.6,3
675,"1000",-69.918889,54.418889,-3.2,3
675,"2000",-69.918889,54.418889,-2.73333333333333,3
675,"3000",-69.918889,54.418889,-3.66666666666667,3
675,"4000",-69.918889,54.418889,-3.5,3
675,"5000",-69.918889,54.418889,-2.53333333333333,3
675,"6000",-69.918889,54.418889,-3.7,3
675,"7000",-69.918889,54.418889,-3.6,3
677,"1000",-69.929722,54.423611,-2.3,3
677,"2000",-69.929722,54.423611,-2.6,3
677,"3000",-69.929722,54.423611,-3.07142857142857,3
677,"4000",-69.929722,54.423611,-3.41666666666667,3
677,"5000",-69.929722,54.423611,-3.08571428571429,3
677,"6000",-69.929722,54.423611,-3.15,3
677,"7000",-69.929722,54.423611,-3.23,3
677,"8000",-69.929722,54.423611,-3.15,3
678,"0",-118.7,62.05,-4,2
678,"1000",-118.7,62.05,-3.6,3
678,"2000",-118.7,62.05,-3.25,3
678,"3000",-118.7,62.05,-3.65,3
678,"4000",-118.7,62.05,-3,3
678,"5000",-118.7,62.05,-3.7,3
678,"6000",-118.7,62.05,-2.9,3
678,"7000",-118.7,62.05,-4.4,2
678,"8000",-118.7,62.05,-4.7,2
678,"9000",-118.7,62.05,-5.45,2
678,"10000",-118.7,62.05,-6.75,2
679,"1000",-85,43.48,6.87222222222222,3
679,"2000",-85,43.48,7.32,3
679,"3000",-85,43.48,7.72,3
679,"4000",-85,43.48,7.36666666666667,3
679,"5000",-85,43.48,8.075,3
679,"6000",-85,43.48,8.06,3
679,"7000",-85,43.48,7.56666666666667,3
679,"8000",-85,43.48,7.65,3
679,"9000",-85,43.48,7.65,3
679,"10000",-85,43.48,8.7,3
681,"0",-89.313005,45.853965,4.32857142857143,3
681,"1000",-89.313005,45.853965,3.97,3
682,"1000",124.116667,57.033333,-8.15,2
682,"2000",124.116667,57.033333,-7.66666666666667,2
682,"3000",124.116667,57.033333,-6.25,2
682,"4000",124.116667,57.033333,-6.8,2
682,"5000",124.116667,57.033333,-6.45,2
682,"6000",124.116667,57.033333,-6.45,2
682,"7000",124.116667,57.033333,-6.74,2
682,"8000",124.116667,57.033333,-7.73333333333333,2
682,"9000",124.116667,57.033333,-7,2
682,"10000",124.116667,57.033333,-8.23333333333333,2
684,"0",-89.73205,43.4178,8.5,3
684,"1000",-89.73205,43.4178,7.95,3
684,"2000",-89.73205,43.4178,7.85454545454545,3
684,"3000",-89.73205,43.4178,7.86666666666667,3
684,"4000",-89.73205,43.4178,8.14444444444444,3
684,"5000",-89.73205,43.4178,7.83333333333333,3
684,"6000",-89.73205,43.4178,8.1,3
684,"7000",-89.73205,43.4178,8.35,3
684,"8000",-89.73205,43.4178,8.34285714285714,3
684,"9000",-89.73205,43.4178,8.06,3
684,"10000",-89.73205,43.4178,7.77777777777778,3
688,"1000",-69.958333,60.9875,-9.1,2
688,"2000",-69.958333,60.9875,-7.6,2
688,"3000",-69.958333,60.9875,-7.85,2
688,"4000",-69.958333,60.9875,-8,2
688,"5000",-69.958333,60.9875,-7.86666666666667,2
688,"6000",-69.958333,60.9875,-8.05,2
688,"7000",-69.958333,60.9875,-8.16,2
688,"8000",-69.958333,60.9875,-8.34,2
688,"9000",-69.958333,60.9875,-8.35,2
691,"0",-66.125,48.910833,1,3
691,"1000",-66.125,48.910833,1.5,3
691,"2000",-66.125,48.910833,1.85,3
